time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
28800, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,92.32010651,-0.600181577,203.5555556,120.7777778,0.936082176,0.593340611,-2.296477873
28980, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,101.8201065,-0.739119079,200,125.3888889,0.975694444,0.626944444,-2.405785746
29160, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,101.8201065,-0.739119079,203.5555556,135.6666667,1.055844907,0.666484716,-2.435415375
29340, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,101.8201065,-0.739119079,200,142.0555556,1.114756944,0.710277778,-2.405785746
29520, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,101.8201065,-0.739119079,201.7777778,133.3333333,1.016898148,0.660792952,-2.42060056
29700, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,101.8201065,-0.739119079,200,140.7777778,1.106597222,0.703888889,-2.405785746
29880, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,101.8201065,-0.739119079,203.5555556,148.2222222,1.148148148,0.728165939,-2.435415375
30060, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,101.8201065,-0.739119079,200,142.1111111,1.100868056,0.710555556,-2.405785746
30240, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,101.8201065,-0.739119079,203.5555556,139.3888889,1.084809028,0.684770742,-2.435415375
30420, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,101.8201065,-0.739119079,200.8888889,136.5555556,1.054108796,0.679756637,-2.413193153
30600, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,101.8201065,-0.739119079,200.8888889,139.5,1.081539352,0.694413717,-2.413193153
30780, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,101.8201065,-0.739119079,203.5555556,152.1666667,1.18365162,0.747543668,-2.435415375
30960, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,102.3001022,-0.746139017,200,151.7222222,1.180381944,0.758611111,-2.412805683
31140, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,102.3001022,-0.746139017,200,150.8888889,1.173611111,0.754444444,-2.412805683
31320, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,102.3001022,-0.746139017,203.5555556,148.5555556,1.157957176,0.729803493,-2.442435313
31500, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,102.3001022,-0.746139017,201.7777778,145.8333333,1.111284722,0.722742291,-2.427620498
31680, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,109.5000381,-0.851438081,200,133.9444444,1.047743056,0.669722222,-2.518104747
31860, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,109.740036,-0.85494805,203.5555556,141.8888889,1.098640046,0.697052402,-2.551244346
32040, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,109.740036,-0.85494805,200,152.4444444,1.187326389,0.762222222,-2.521614716
32220, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,109.740036,-0.85494805,203.5555556,145.7222222,1.126446759,0.715884279,-2.551244346
32400, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,109.740036,-0.85494805,200,151.1111111,1.190972222,0.755555556,-2.521614716
