time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
25920, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,125.2799225,-1.124718897,197.3333333,151.6666667,75.19434799,0.768581081,-0.336499358
26100, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,125.2799225,-1.124718897,194.6666667,150.8333333,75.19483025,0.774828767,-0.336499358
26280, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,125.2799225,-1.124718897,202.6666667,151.6666667,76.02092978,0.748355263,-0.336499358
26460, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,125.2799225,-1.124718897,216,151.6666667,76.84027778,0.702160494,-0.336499358
26640, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,125.2799225,-1.124718897,208,150.8333333,76.01417824,0.725160256,-0.336499358
26820, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,125.2799225,-1.124718897,192,151.6666667,76.03081597,0.789930556,-0.336499358
27000, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,125.2799225,-1.124718897,197.3333333,151.6666667,75.19434799,0.768581081,-0.336499358
27180, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,126.7199097,-1.14577871,197.3333333,151.6666667,75.19434799,0.768581081,-0.348499251
27360, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,126.7199097,-1.14577871,208,150.8333333,76.01417824,0.725160256,-0.348499251
27540, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,126.7199097,-1.14577871,216,151.6666667,76.84027778,0.702160494,-0.348499251
27720, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,126.7199097,-1.14577871,197.3333333,152.5,67.88673253,0.772804054,-0.348499251
27900, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,126.7199097,-1.14577871,186.6666667,150.8333333,50.65634645,0.808035714,-0.348499251
