time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
26640, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,76,50.27777778,25.44312169,0.661549708,0.241666667
26820, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,80,50.55555556,25.43650794,0.631944444,0.241666667
27000, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,74.66666667,50.55555556,25.17140653,0.677083333,0.241666667
27180, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,72,50.55555556,25.17746914,0.702160494,0.241666667
27360, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,72,50.27777778,25.45138889,0.698302469,0.241666667
27540, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,80,50.55555556,25.71263228,0.631944444,0.241666667
27720, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,74.66666667,50.83333333,22.8012015,0.680803571,0.241666667
27900, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,70.66666667,50.27777778,19.81371252,0.711477987,0.241666667
28080, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,78.66666667,50.27777778,17.02105379,0.639124294,0.241666667
28260, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,72,50.83333333,17.3252866,0.706018519,0.241666667
28440, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,70.66666667,50.27777778,17.48263889,0.711477987,0.241666667
28620, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,72,50.27777778,25.45138889,0.698302469,0.241666667
28800, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,76,-0.236500016,76,50.83333333,25.44670414,0.668859649,0.241666667
28980, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,80,50.55555556,25.1603836,0.631944444,0.1625
29160, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,73.33333333,50.27777778,25.17250882,0.685606061,0.1625
29340, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,72,50.55555556,25.72916667,0.702160494,0.1625
